,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,caption,ner_gender,ner_articleType,ner_color,ner_brand,ner_product_attributes,gender_match,articleType_match,color_match
4953,54715,women,Apparel,Apparel Set,kurta sets,beige,Fall,2012.0,Ethnic,Shree Women Beige & Red Salwar Suit with Dupatta,women,dupatta,beige,shree,red salwar suit,True,False,True
4954,49862,unisex,Accessories,Watches,watches,red,Winter,2016.0,Casual,Q&Q Kids Unisex Red Digital Watch,unisex,watch,red,q q,,True,False,True
4955,22553,unisex,Personal Care,Fragrance,deodorant,red,Spring,2017.0,Casual,Reebok Unisex Reezoom Deo,unisex,,,reebok,reezoom deo,True,False,False
4956,16766,women,Accessories,Bags,handbags,green,Winter,2015.0,Casual,Spice Art Women Leatherette  Green Handbags,women,handbag,green,spice art,leatherette,True,False,True
4957,31978,men,Footwear,Shoes,sports shoes,grey,Summer,2012.0,Sports,Nike Men Lunarswift +3 Grey Sports Shoes,men,sport shoe,grey,nike,lunarswift,True,False,True
4958,46016,women,Apparel,Topwear,kurtas,white,Summer,2012.0,Ethnic,Fabindia Women White Printed Kurta,women,kurta,white,fabindia,print,True,False,True
4959,7331,men,Footwear,Shoes,formal shoes,brown,Winter,2018.0,Formal,Red Tape Men's Formal Light Brown Shoe,men,,brown,red tape,,True,False,True
4960,34436,women,Apparel,Topwear,tshirts,white,Summer,2012.0,Casual,Myntra Women Dont Think White T-shirt,women,shirt,white,myntra,,True,False,True
4961,50173,women,Footwear,Shoes,flats,multi,Winter,2012.0,Casual,Rocia Women Multi Coloured Ballerina,women,,multi,rocia,coloured ballerina,True,False,True
4962,23481,men,Accessories,Scarves,scarves,purple,Summer,2012.0,Casual,Arrow Men Purple Check Scarf,men,scarf,purple,arrow,check,True,False,True
4963,28069,men,Apparel,Innerwear,trunk,grey,Winter,2016.0,Casual,Jockey ELANCE Men Assorted Trunks 1015,men,trunk,,jockey,,True,True,False
4964,8379,girls,Apparel,Topwear,tshirts,green,Fall,2011.0,Casual,Doodle Girl's Princess Lime Green Top,girl,,green,doodle,s princess lime,False,False,True
4965,3791,men,Apparel,Topwear,tshirts,blue,Summer,2011.0,Casual,Basics Men Blue & Yellow White Striped Polo T-shirt,men,shirt,blue,,,True,False,True
4966,31144,boys,Apparel,Topwear,tshirts,pink,Summer,2012.0,Casual,Gini and Jony Boys Printed Pink T-shirt,boys,t - shirt,pink,gini jony,print,True,False,True
4967,13214,men,Footwear,Shoes,sports shoes,white,Fall,2011.0,Sports,ASICS Men Gel 1160 Running White Sports Shoes,men,sport shoe,white,asic,gel run,True,False,True
4968,27021,women,Apparel,Bottomwear,jeans,blue,Summer,2012.0,Casual,Jealous 21 Women Blue Jeans,women,,blue,,jealous,True,False,True
4969,30096,men,Accessories,Watches,watches,black,Winter,2016.0,Casual,Ed Hardy Men Black Dial Watch,men,watch,black,ed hardy,dial,True,False,True
4970,28855,men,Apparel,Topwear,tshirts,grey,Summer,2013.0,Casual,Proline Men Grey T-shirt,men,shirt,grey,proline,t -,True,False,True
4971,43564,women,Accessories,Socks,socks,pink,Summer,2012.0,Casual,Puma Women Pack of 3 Socks,women,,,puma,pack sock,True,False,False
4972,57356,women,Apparel,Innerwear,bra,black,Winter,2015.0,Casual,Amante Black Full-Coverage Lace Bra BGSM03,,bra,black,amante,- coverage lace,False,True,True
4973,10491,women,Apparel,Topwear,tshirts,white,Fall,2011.0,Casual,Flying Machine Women HS White Tshirts,women,,white,fly machine,,True,False,True
4974,11543,women,Apparel,Topwear,kurtas,grey,Summer,2011.0,Ethnic,W Women Solid Grey Kurtas,women,kurta,grey,,,True,False,True
4975,56284,women,Apparel,Innerwear,bra,white,Summer,2017.0,Casual,Biara White Everyday Support Bra,,bra,white,biara,everyday support,False,True,True
4976,25776,men,Apparel,Topwear,suspenders,black,Summer,2012.0,Formal,Lino Perros Men Black Suspenders,men,suspender,black,lino perros,,True,False,True
4977,39329,girls,Apparel,Bottomwear,shorts,green,Summer,2012.0,Casual,Gini and Jony Girls Green Shorts,girls,short,green,gini jony,,True,False,True
4978,41233,men,Footwear,Shoes,sports shoes,white,Summer,2012.0,Sports,Puma Men White Aquil Sports Shoes,men,sport shoe,white,puma,aquil,True,False,True
4979,20204,men,Apparel,Topwear,sweatshirts,grey,Fall,2011.0,Casual,Wrangler Men Flock Print Grey Sweatshirt,men,sweatshirt,grey,wrangl,flock print,True,False,True
4980,14031,women,Apparel,Topwear,tshirts,black,Fall,2011.0,Casual,Nike Women Printed Black Tshirts,women,,black,nike,,True,False,True
4981,44741,men,Footwear,Shoes,casual shoes,white,Summer,2012.0,Casual,Globalite Men White Terra Shoes,men,,white,globalite,terra,True,False,True
4982,5466,unisex,Footwear,Shoes,sports shoes,white,Summer,2011.0,Sports,Nike Unisex Elite White Shoe,unisex,,white,nike,elite,True,False,True
4983,36361,men,Accessories,Ties,ties,black,Summer,2012.0,Formal,Reid & Taylor Men Black Tie,men,tie,black,reid taylor,,True,False,True
4984,45693,women,Personal Care,Fragrance,perfume and body mist,green,Spring,2017.0,Casual,TOUS Women Leau Eau De Toilette 90 ml,women,,,tous,leau eau de toilette ml,True,False,False
4985,24496,women,Apparel,Topwear,kurtas,red,Fall,2011.0,Ethnic,Mother Earth Women Red Printed Kurta,women,kurta,red,mother earth,print,True,False,True
4986,57164,women,Apparel,Topwear,tshirts,black,Summer,2012.0,Casual,Elle Women Black T-shirt,women,shirt,black,elle,t -,True,False,True
4987,58910,men,Accessories,Ties,ties,blue,Summer,2012.0,Casual,Hakashi Men Blue Silk Tie,men,tie,blue,hakashi,silk,True,False,True
4988,33421,women,Accessories,Wallets,wallets,purple,Summer,2012.0,Casual,Baggit Women Sprinkle Taj Purple Wallet,women,wallet,purple,baggit,sprinkle taj,True,False,True
4989,41001,girls,Apparel,Bottomwear,shorts,blue,Summer,2012.0,Casual,Gini and Jony  Girls Woven Blue Shorts,girls,short,blue,gini jony,weave,True,False,True
4990,11771,men,Apparel,Topwear,tshirts,maroon,Fall,2011.0,Casual,Lee Men Printed Maroon Tshirts,men,,maroon,lee,,True,False,True
4991,25544,women,Apparel,Topwear,tshirts,navy blue,Summer,2012.0,Casual,Wrangler Women Sunrise Navy Blue T-shirt,women,t - shirt,navy blue,wrangl,sunrise,True,False,True
4992,44573,men,Footwear,Sandal,sandals,brown,Summer,2012.0,Casual,Coolers Men Brown Sandals,men,sandal,brown,,cooler,True,False,True
4993,37081,women,Accessories,Bags,handbags,brown,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,women,handbag,brown,lino perros,,True,False,True
4994,57958,women,Apparel,Saree,sarees,green,Summer,2012.0,Ethnic,Prafful Green Printed Sari,,,green,prafful,print sari,False,False,True
4995,5654,men,Footwear,Shoes,sports shoes,white,Summer,2011.0,Sports,Reebok Men's Winning Stride White Shoe,men,,white,reebok,s win stride,True,False,True
4996,20036,women,Apparel,Bottomwear,stockings,black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Tights,women,tight,black,,,True,False,True
4997,39927,unisex,Accessories,Bags,tablet sleeve,blue,Winter,2012.0,Casual,Tortoise Unisex Blue Tablet Sleeve,unisex,tablet sleeve,blue,,,True,True,True
4998,52416,women,Apparel,Loungewear and Nightwear,night suits,purple,Winter,2015.0,Casual,Red Rose Women Purple Pyjama Set,women,,purple,red rise,pyjama set,True,False,True
4999,4786,men,Apparel,Bottomwear,shorts,black,Summer,2011.0,Sports,ADIDAS Men's Cr_Aess 3s Hsj Black White Short,men,short,black,adida,,True,False,True
5000,7103,unisex,Accessories,Bags,backpacks,grey,Winter,2015.0,Casual,Wildcraft Unisex Grey Backpack,unisex,backpack,grey,wildcraft,,True,False,True
5001,22761,women,Apparel,Topwear,kurtas,red,Fall,2011.0,Ethnic,BIBA Women Printed Red Kurta,women,kurta,red,biba,print,True,False,True
5002,8977,women,Footwear,Shoes,casual shoes,black,Fall,2011.0,Casual,Puma Women Saba Ballet DC3 Black Casual Shoes,women,casual shoe,black,puma,saba ballet dc,True,False,True
5003,16554,men,Apparel,Topwear,tshirts,grey,Fall,2011.0,Casual,Basics Men Grey Printed T-shirt,men,shirt,grey,,,True,False,True
5004,50341,women,Apparel,Topwear,kurtas,rust,Summer,2012.0,Ethnic,Aurelia Women Rust Kurta,women,kurt,rust,aurelia,##a,True,False,True
5005,34604,men,Apparel,Innerwear,briefs,grey,Summer,2016.0,Casual,Hanes Men Grey Boxer Brief,men,brief,grey,hane,boxer,True,False,True
5006,55633,women,Footwear,Shoes,heels,gold,Winter,2015.0,Casual,Catwalk Women Golden Heels,women,heel,,catwalk,golden,True,False,False
5007,42684,women,Apparel,Topwear,kurtas,white,Summer,2012.0,Ethnic,Alma Women White Printed Kurta,women,kurta,white,alma,print,True,False,True
5008,9099,men,Apparel,Bottomwear,shorts,blue,Fall,2011.0,Sports,ADIDAS Men Cfc H Sho Blue Shorts,men,short,blue,adida,cfc h sho,True,False,True
5009,43756,women,Accessories,Jewellery,bangle,gold,Summer,2012.0,Ethnic,Royal Diadem Set of 2 Golden Bangles,,bangle,,royal diadem,set golden,False,True,False
5010,13026,women,Footwear,Shoes,heels,gold,Winter,2012.0,Casual,Inc 5 Women Casual Gold Heels,women,heel,gold,inc,,True,False,True
5011,27213,men,Apparel,Topwear,shirts,blue,Summer,2012.0,Casual,Doodle Kids Boy Check Blue Shirt,,shirt,blue,doodle,kid boy check,False,False,True
5012,32197,men,Apparel,Topwear,kurtas,olive,Summer,2012.0,Ethnic,Fabindia Men Printed Olive Kurta,men,kurta,olive,fabindia,print,True,False,True
5013,11315,women,Apparel,Bottomwear,jeans,blue,Fall,2011.0,Casual,United Colors of Benetton Women Washed Blue Jeans,women,,blue,,,True,False,True
5014,25120,women,Accessories,Bags,clutches,black,Winter,2015.0,Casual,Lino Perros Women Beaded Black Clutch,women,clutch,black,lino perros,bead,True,False,True
5015,57500,men,Footwear,Sandal,sandals,brown,Summer,2012.0,Casual,Lee Cooper Men Brown Sandals,men,sandal,brown,lee,cooper,True,False,True
5016,33045,women,Apparel,Topwear,kurtas,multi,Summer,2012.0,Ethnic,Mother Earth Women Printed Multi Coloured Kurta,women,kurta,multi,mother earth,,True,False,True
5017,52072,men,Apparel,Topwear,tshirts,blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt,men,shirt,blue,myntra,t -,True,False,True
5018,21580,boys,Apparel,Topwear,tshirts,blue,Summer,2011.0,Casual,Chhota Bheem Kids-Boys Printed Pale Blue Tshirt,boys,ts ##t,blue,chhota bheem,,True,False,True
5019,36537,women,Accessories,Wallets,wallets,grey,Summer,2012.0,Casual,United Colors of Benetton Women Grey Wallet,women,wallet,grey,,united color benetton,True,False,True
5020,44117,men,Personal Care,Fragrance,perfume and body mist,black,Spring,2017.0,Casual,Hugo Men Just Different 100 ml Perfume,men,,,hugo,different ml,True,False,False
5021,5230,men,Apparel,Topwear,tshirts,black,Summer,2011.0,Casual,Classic Polo Men's Cari Black Polo T-shirt,men,shirt,black,classic,,True,False,True
5022,20452,women,Accessories,Bags,handbags,green,Winter,2015.0,Casual,Baggit Women Dungi Hoor Green Handbag,women,handbag,green,baggit,dungi hoor,True,False,True
5023,14667,men,Apparel,Topwear,shirts,white,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt,men,shirt,white,,,True,False,True
5024,33879,men,Accessories,Watches,watches,black,Winter,2016.0,Casual,Citizen Men Black Dial Watch,men,watch,black,citizen,dial,True,False,True
5025,58548,women,Accessories,Cufflinks,ties and cufflinks,brown,Spring,2013.0,Casual,Miami Blues Women Sunglasses,women,sunglass,,miami blue,,True,False,False
5026,50725,men,Footwear,Shoes,formal shoes,black,Winter,2018.0,Formal,Red Chief Men Black Formal Shoes,men,formal shoe,black,red chief,,True,False,True
5027,34260,boys,Apparel,Topwear,tshirts,red,Summer,2012.0,Casual,Gini and Jony Boys Printed Red T-shirt,boys,t - shirt,red,gini jony,print,True,False,True
5028,18896,women,Apparel,Dress,dresses,cream,Fall,2011.0,Casual,Arrow Woman Solid Cream Dress,woman,dress,cream,arrow,solid,False,False,True
5029,19944,unisex,Accessories,Bags,backpacks,blue,Fall,2011.0,Casual,Nike Unisex Cheyenne Blue Backpack,unisex,backpack,blue,nike,cheyenne,True,False,True
5030,7567,men,Apparel,Topwear,tshirts,orange,Summer,2011.0,Sports,Nike Men's As Sublimated Orange T-shirt,men,shirt,orange,nike,,True,False,True
5031,22305,women,Footwear,Shoes,heels,white,Winter,2012.0,Casual,Inc. 5 Women Casual White Heels,women,heel,white,inc,,True,False,True
5032,16130,women,Apparel,Topwear,tops,pink,Fall,2011.0,Casual,Tokyo Talkies Women Printed Pink Top,women,,pink,tokyo talkie,print,True,False,True
5033,2015,men,Apparel,Topwear,tshirts,black,Fall,2010.0,Casual,ADIDAS Mens Classic Collar Black Polo T-shirt,men,shirt,black,adida,,True,False,True
5034,43332,women,Apparel,Topwear,tunics,grey,Summer,2012.0,Casual,United Colors of Benetton Women Grey Tunic,women,tunic,grey,,united color benetton,True,False,True
5035,54385,women,Accessories,Bags,handbags,yellow,Summer,2012.0,Casual,Baggit Women Yellow Sling Bag,women,,yellow,baggit,sling,True,False,True
5036,13442,women,Apparel,Topwear,tops,white,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Tops,women,top,white,,,True,False,True
5037,27677,women,Accessories,Bags,handbags,blue,Winter,2015.0,Casual,Murcia Women Blue Handbag,women,handbag,blue,murcia,,True,False,True
5038,12590,unisex,Apparel,Topwear,tshirts,white,Fall,2011.0,Casual,Tantra Unisex Printed White Tshirts,unisex,,white,tantra,,True,False,True
5039,55257,women,Personal Care,Makeup,kajal and eyeliner,grey,Spring,2017.0,Casual,Lakme Absolute Forever Silk Grey Matter Eyeliner,,,grey,lakme,,False,False,True
5040,49608,women,Footwear,Shoes,casual shoes,red,Winter,2015.0,Casual,Catwalk Women Red Shoes,women,,red,catwalk,,True,False,True
5041,31712,women,Accessories,Jewellery,earrings,silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,women,earring,silver,fabindia,anusuya,True,False,True
5042,34052,boys,Apparel,Bottomwear,capris,yellow,Summer,2012.0,Casual,Gini and Jony Boys Yellow 3/4 Length Pants,boys,,yellow,gini jony,length pant,True,False,True
5043,6687,women,Apparel,Topwear,tshirts,white,Summer,2011.0,Casual,UCB Women's Basic Round Neck White T-shirt,women,shirt,white,ucb,,True,False,True
5044,22137,men,Footwear,Shoes,formal shoes,brown,Fall,2012.0,Formal,Provogue Men Brown Formal Shoes,men,formal shoe,brown,provogue,,True,False,True
5045,46472,men,Accessories,Watches,watches,brown,Winter,2016.0,Casual,Timex Men Brown Watch,men,watch,brown,timex,,True,False,True
5046,55859,women,Personal Care,Nails,nail polish,pink,Spring,2017.0,Casual,Colorbar Pro Baby Nail Lacquer 011,,,,colorbar,,False,False,False
5047,35180,unisex,Accessories,Bags,backpacks,grey,Spring,2013.0,Casual,Wildcraft Unisex Grey Backpack,unisex,backpack,grey,wildcraft,,True,False,True
5048,7755,men,Apparel,Topwear,tshirts,purple,Fall,2011.0,Casual,Indigo Nation Men Indigo Purple Black Silver T-shirt,men,t - shirt,purple,indigo nation,black silver,True,False,True
5049,13670,unisex,Sporting Goods,Sports Equipment,footballs,gold,Fall,2011.0,Casual,Puma Unisex Liga XL Football,unisex,football,,puma,liga xl,True,False,False
5050,18298,women,Apparel,Topwear,kurtas,multi,Fall,2011.0,Ethnic,Aneri Women Multi Printed Kurta,women,kurta,multi,aneri,print,True,False,True
5051,27445,women,Apparel,Topwear,tshirts,coffee brown,Winter,2015.0,Casual,Jockey Women Coffee Brown T-shirt,women,shirt,coffee brown,jockey,t -,True,False,True
5052,2227,men,Footwear,Sandal,sandals,grey,Fall,2010.0,Sports,Puma Men Gypsy Grey Sandal,men,sandal,grey,puma,gypsy,True,False,True
5053,43100,men,Personal Care,Fragrance,deodorant,black,Spring,2017.0,Casual,Reebok Men Pack of 3 Deos,men,,,reebok,pack deo,True,False,False
5054,26597,men,Footwear,Shoes,sports shoes,black,Summer,2012.0,Sports,Puma Men Faas 300 Black Sports Shoes,men,sport shoe,black,puma,faas,True,False,True
5055,55065,women,Personal Care,Lips,lipstick,pink,Spring,2017.0,Casual,Lakme Enrich Satins Lipstick 128,,lipstick,,lakme,enrich satin,False,True,False
5056,25312,men,Accessories,Watches,watches,black,Summer,2017.0,Casual,Casio Outdoor Men Black Analogue-Digital Watches (AD164) SGW-400H-1BVDR,men,watch,black,casio,,True,False,True
5057,40785,men,Footwear,Flip Flops,flip flops,white,Summer,2012.0,Casual,Quiksilver Men White Flip Flops,men,flip flop,white,quiksilver,,True,False,True
5058,33277,boys,Apparel,Bottomwear,jeans,blue,Summer,2012.0,Casual,Gini and Jony Boys Washed Blue Jeans,boys,,blue,gini jony,,True,False,True
5059,57732,women,Personal Care,Lips,lip care,cream,Spring,2017.0,,Lotus Herbals Vanilla Lip Balm,,,,lotus,,False,False,False
5060,36705,men,Personal Care,Fragrance,perfume and body mist,blue,Spring,2017.0,Casual,Burberry Men Weekend Perfume,men,,,burberry,weekend,True,False,False
5061,15587,men,Apparel,Topwear,shirts,pink,Fall,2011.0,Casual,Spykar Men Stripes Pink Shirts,men,shirt,pink,spykar,stripe,True,False,True
5062,53392,women,Apparel,Topwear,kurtis,cream,Summer,2012.0,Ethnic,Aurelia Women Cream Printed Kurti,women,,cream,aurelia,print kurti,True,False,True
5063,5002,women,Apparel,Bottomwear,shorts,pink,Summer,2011.0,Casual,Gini and Jony Girl's Jolene Pink Kidswear,girl,,pink,gini jony,,False,False,True
5064,12903,men,Footwear,Shoes,casual shoes,green,Fall,2011.0,Casual,Puma Men Whirlwind Classic Green Casual Shoes,men,casual shoe,green,puma,whirlwind classic,True,False,True
5065,51258,men,Accessories,Belts,belts,black,Winter,2012.0,Formal,Park Avenue Men Black & Brown Reversible Belt,men,belt,black,park avenue,brown reversible,True,False,True
5066,28290,men,Accessories,Eyewear,sunglasses,blue,Winter,2016.0,Casual,Fastrack Men Sunglasses,men,sunglass,,fastrack,,True,False,False
5067,8180,men,Apparel,Topwear,shirts,green,Summer,2011.0,Casual,Locomotive Men Check Ladd Green Shirts,men,shirt,green,locomotive,check ladd,True,False,True
5068,3568,women,Apparel,Topwear,tshirts,black,Summer,2011.0,Casual,ADIDAS Women Black Training T-shirt,women,shirt,black,adida,training t -,True,False,True
5069,48375,men,Apparel,Topwear,shirts,black,Summer,2012.0,Casual,French Connection Men Black & Grey Shirt,men,shirt,black,french connection,grey,True,False,True
5070,9052,men,Footwear,Shoes,sports shoes,white,Fall,2011.0,Sports,ADIDAS Men Duramo 3 M White Sports Shoes,men,sport shoe,white,adida,duramo m,True,False,True
5071,6826,men,Footwear,Sandal,sandals,grey,Summer,2011.0,Casual,Timberland Men Nekkol Grey Black Floater,men,,grey,timberland,,True,False,True
5072,18405,men,Footwear,Shoes,casual shoes,brown,Summer,2012.0,Casual,Skechers Men USA Brown Shoe,men,,brown,skechers,usa,True,False,True
5073,37876,men,Accessories,Wallets,wallets,brown,Summer,2012.0,Casual,Hidekraft Men Brown leather Wallet,men,wallet,brown,hidekraft,leather,True,False,True
5074,40118,men,Apparel,Topwear,tshirts,black,Summer,2012.0,Casual,ADIDAS Men Red T-shirt,men,shirt,red,adida,t -,True,False,False
5075,21913,women,Apparel,Topwear,kurtas,red,Fall,2011.0,Ethnic,BIBA Women Printed Red Kurta,women,kurta,red,biba,print,True,False,True
5076,32538,men,Personal Care,Fragrance,perfume and body mist,blue,Spring,2017.0,Casual,Playboy Men Ibiza Perfume,men,,,playboy,ibiza,True,False,False
5077,57993,women,Apparel,Dress,dresses,beige,Fall,2012.0,Casual,Latin Quarters Women Beige Dress,women,dress,beige,latin quarter,,True,False,True
